source,target,Type,Id,Label,timeset,Weight,weight_not_norm,year,season,start,end
168,153,Directed,47085,Jerry-Christian Tchuisse,"<[2000-05-31, 2000-05-31]>",1053502,800000,2000,sommertransfers,2000-06-01,2020-06-01
165,170,Directed,47094,Aleksey Medvedev,"<[2000-05-31, 2000-05-31]>",263375,200000,2000,sommertransfers,2000-06-01,2020-06-01
132,2,Directed,47103,François Grenet,"<[2000-12-31, 2000-12-31]>",5410385,4190000,2001,wintertransfers,2001-01-01,2020-06-01
15,2,Directed,47104,Rob Lee,"<[2000-12-31, 2000-12-31]>",516504,400000,2001,wintertransfers,2001-01-01,2020-06-01
5,8,Directed,47109,Abel Xavier,"<[2000-12-31, 2000-12-31]>",1549513,1200000,2001,wintertransfers,2001-01-01,2020-06-01
34,24,Directed,47111,Andy Cole,"<[2000-12-31, 2000-12-31]>",15753388,12200000,2001,wintertransfers,2001-01-01,2020-06-01
275,24,Directed,47112,Nils-Eric Johansson,"<[2000-12-31, 2000-12-31]>",3873784,3000000,2001,wintertransfers,2001-01-01,2020-06-01
23,12,Directed,47115,Brett Ormerod,"<[2000-12-31, 2000-12-31]>",3421842,2650000,2001,wintertransfers,2001-01-01,2020-06-01
137,12,Directed,47116,Fabrice Fernandes,"<[2000-12-31, 2000-12-31]>",2130581,1650000,2001,wintertransfers,2001-01-01,2020-06-01
110,18,Directed,47120,Patrick M'Boma,"<[2000-12-31, 2000-12-31]>",5810676,4500000,2001,wintertransfers,2001-01-01,2020-06-01
24,18,Directed,47121,Jason McAteer,"<[2000-12-31, 2000-12-31]>",3873784,3000000,2001,wintertransfers,2001-01-01,2020-06-01
301,18,Directed,47122,Joachim Björklund,"<[2000-12-31, 2000-12-31]>",2879512,2230000,2001,wintertransfers,2001-01-01,2020-06-01
79,22,Directed,47123,Youri Djorkaeff,"<[2000-12-31, 2000-12-31]>",645630,500000,2001,wintertransfers,2001-01-01,2020-06-01
82,22,Directed,47125,Stig Töfting,"<[2000-12-31, 2000-12-31]>",258252,200000,2001,wintertransfers,2001-01-01,2020-06-01
8,14,Directed,47130,Robbie Fowler,"<[2000-12-31, 2000-12-31]>",21693190,16800000,2001,wintertransfers,2001-01-01,2020-06-01
2,14,Directed,47131,Seth Johnson,"<[2000-12-31, 2000-12-31]>",14849505,11500000,2001,wintertransfers,2001-01-01,2020-06-01
356,29,Directed,47132,Peter Crouch,"<[2000-12-31, 2000-12-31]>",9684460,7500000,2001,wintertransfers,2001-01-01,2020-06-01
24,38,Directed,47134,Marcus Bent,"<[2000-12-31, 2000-12-31]>",5810676,4500000,2001,wintertransfers,2001-01-01,2020-06-01
360,38,Directed,47135,Ulrich Le Pen,"<[2000-12-31, 2000-12-31]>",2517959,1950000,2001,wintertransfers,2001-01-01,2020-06-01
13,42,Directed,47138,Paul Dickov,"<[2000-12-31, 2000-12-31]>",1936892,1500000,2001,wintertransfers,2001-01-01,2020-06-01
112,56,Directed,47146,Darko Kovacevic,"<[2000-12-31, 2000-12-31]>",20001638,15490000,2001,wintertransfers,2001-01-01,2020-06-01
8,56,Directed,47148,Sander Westerveld,"<[2000-12-31, 2000-12-31]>",6456306,5000000,2001,wintertransfers,2001-01-01,2020-06-01
84,69,Directed,47150,Sebastian Kehl,"<[2000-12-31, 2000-12-31]>",4132036,3200000,2001,wintertransfers,2001-01-01,2020-06-01
78,275,Directed,47161,Stephan Paßlack,"<[2000-12-31, 2000-12-31]>",322815,250000,2001,wintertransfers,2001-01-01,2020-06-01
88,90,Directed,47164,Marco Haber,"<[2000-12-31, 2000-12-31]>",129126,100000,2001,wintertransfers,2001-01-01,2020-06-01
3,105,Directed,47166,Markus Feldhoff,"<[2000-12-31, 2000-12-31]>",387378,300000,2001,wintertransfers,2001-01-01,2020-06-01
147,4,Directed,47181,Jacek Bak,"<[2000-12-31, 2000-12-31]>",5552423,4300000,2001,wintertransfers,2001-01-01,2020-06-01
139,132,Directed,47184,Camel Meriem,"<[2000-12-31, 2000-12-31]>",9038829,7000000,2001,wintertransfers,2001-01-01,2020-06-01
4,134,Directed,47187,Lamine Sakho,"<[2000-12-31, 2000-12-31]>",1936892,1500000,2001,wintertransfers,2001-01-01,2020-06-01
148,137,Directed,47191,Toifilou Maoulida,"<[2000-12-31, 2000-12-31]>",4906793,3800000,2001,wintertransfers,2001-01-01,2020-06-01
148,137,Directed,47192,Olivier Sorlin,"<[2000-12-31, 2000-12-31]>",3873784,3000000,2001,wintertransfers,2001-01-01,2020-06-01
152,133,Directed,47195,Jérôme Rothen,"<[2000-12-31, 2000-12-31]>",5810676,4500000,2001,wintertransfers,2001-01-01,2020-06-01
334,145,Directed,47196,Didier Drogba,"<[2000-12-31, 2000-12-31]>",129126,100000,2001,wintertransfers,2001-01-01,2020-06-01
170,166,Directed,47201,Rolan Gusev,"<[2000-12-31, 2000-12-31]>",3873784,3000000,2001,wintertransfers,2001-01-01,2020-06-01
174,166,Directed,47202,Dmitri Kirichenko,"<[2000-12-31, 2000-12-31]>",968446,750000,2001,wintertransfers,2001-01-01,2020-06-01
180,166,Directed,47204,Vasili Berezutski,"<[2000-12-31, 2000-12-31]>",77475,60000,2001,wintertransfers,2001-01-01,2020-06-01
179,155,Directed,47206,Narvik Sirkhaev,"<[2000-12-31, 2000-12-31]>",1291261,1000000,2001,wintertransfers,2001-01-01,2020-06-01
170,165,Directed,47213,Aleksey Medvedev,"<[2000-12-31, 2000-12-31]>",419659,325000,2001,wintertransfers,2001-01-01,2020-06-01
170,165,Directed,47214,Petr Bystrov,"<[2000-12-31, 2000-12-31]>",322815,250000,2001,wintertransfers,2001-01-01,2020-06-01
166,180,Directed,47229,Oleg Kornaukhov,"<[2000-12-31, 2000-12-31]>",129126,100000,2001,wintertransfers,2001-01-01,2020-06-01
181,169,Directed,47230,Aleksandr Cherkes,"<[2000-12-31, 2000-12-31]>",83931,65000,2001,wintertransfers,2001-01-01,2020-06-01
38,0,Directed,47233,Richard Wright,"<[2001-05-31, 2001-05-31]>",11621352,9000000,2001,sommertransfers,2001-06-01,2020-06-01
41,8,Directed,47241,Chris Kirkland,"<[2001-05-31, 2001-05-31]>",10588343,8200000,2001,sommertransfers,2001-06-01,2020-06-01
133,8,Directed,47243,John Arne Riise,"<[2001-05-31, 2001-05-31]>",8212422,6360000,2001,sommertransfers,2001-06-01,2020-06-01
12,11,Directed,47244,Dean Richards,"<[2001-05-31, 2001-05-31]>",15688825,12150000,2001,sommertransfers,2001-06-01,2020-06-01
8,11,Directed,47245,Christian Ziege,"<[2001-05-31, 2001-05-31]>",8393198,6500000,2001,sommertransfers,2001-06-01,2020-06-01
31,11,Directed,47247,Gustavo Poyet,"<[2001-05-31, 2001-05-31]>",4390288,3400000,2001,sommertransfers,2001-06-01,2020-06-01
275,24,Directed,47251,Nils-Eric Johansson,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
2,12,Directed,47255,Rory Delap,"<[2001-05-31, 2001-05-31]>",7747568,6000000,2001,sommertransfers,2001-06-01,2020-06-01
29,12,Directed,47256,Mark Draper,"<[2001-05-31, 2001-05-31]>",2905338,2250000,2001,sommertransfers,2001-06-01,2020-06-01
132,18,Directed,47260,Lilian Laslandes,"<[2001-05-31, 2001-05-31]>",7747568,6000000,2001,sommertransfers,2001-06-01,2020-06-01
24,18,Directed,47262,Jason McAteer,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
134,22,Directed,47266,Bruno N'Gotty,"<[2001-05-31, 2001-05-31]>",968446,750000,2001,sommertransfers,2001-06-01,2020-06-01
11,20,Directed,47274,Luke Young,"<[2001-05-31, 2001-05-31]>",7747568,6000000,2001,sommertransfers,2001-06-01,2020-06-01
118,9,Directed,47276,Tomas Repka,"<[2001-05-31, 2001-05-31]>",10652906,8250000,2001,sommertransfers,2001-06-01,2020-06-01
18,9,Directed,47277,Don Hutchison,"<[2001-05-31, 2001-05-31]>",9684460,7500000,2001,sommertransfers,2001-06-01,2020-06-01
29,9,Directed,47278,David James,"<[2001-05-31, 2001-05-31]>",6198054,4800000,2001,sommertransfers,2001-06-01,2020-06-01
123,14,Directed,47280,Robbie Keane,"<[2001-05-31, 2001-05-31]>",23242704,18000000,2001,sommertransfers,2001-06-01,2020-06-01
2,14,Directed,47281,Seth Johnson,"<[2001-05-31, 2001-05-31]>",14849505,11500000,2001,sommertransfers,2001-06-01,2020-06-01
55,29,Directed,47283,Olof Mellberg,"<[2001-05-31, 2001-05-31]>",8780577,6800000,2001,sommertransfers,2001-06-01,2020-06-01
41,29,Directed,47284,Mustapha Hadji,"<[2001-05-31, 2001-05-31]>",5165045,4000000,2001,sommertransfers,2001-06-01,2020-06-01
9,31,Directed,47288,Frank Lampard,"<[2001-05-31, 2001-05-31]>",20660181,16000000,2001,sommertransfers,2001-06-01,2020-06-01
10,31,Directed,47289,Boudewijn Zenden,"<[2001-05-31, 2001-05-31]>",16657271,12900000,2001,sommertransfers,2001-06-01,2020-06-01
10,31,Directed,47290,Emmanuel Petit,"<[2001-05-31, 2001-05-31]>",14849505,11500000,2001,sommertransfers,2001-06-01,2020-06-01
134,31,Directed,47291,William Gallas,"<[2001-05-31, 2001-05-31]>",12008730,9300000,2001,sommertransfers,2001-06-01,2020-06-01
29,36,Directed,47292,Gareth Southgate,"<[2001-05-31, 2001-05-31]>",12589798,9750000,2001,sommertransfers,2001-06-01,2020-06-01
34,36,Directed,47294,Jonathan Greening,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
34,36,Directed,47295,Mark Wilson,"<[2001-05-31, 2001-05-31]>",2969901,2300000,2001,sommertransfers,2001-06-01,2020-06-01
237,38,Directed,47297,Matteo Sereni,"<[2001-05-31, 2001-05-31]>",8070383,6250000,2001,sommertransfers,2001-06-01,2020-06-01
48,38,Directed,47298,Finidi George,"<[2001-05-31, 2001-05-31]>",5423297,4200000,2001,sommertransfers,2001-06-01,2020-06-01
138,15,Directed,47304,Laurent Robert,"<[2001-05-31, 2001-05-31]>",18503775,14330000,2001,sommertransfers,2001-06-01,2020-06-01
41,15,Directed,47305,Craig Bellamy,"<[2001-05-31, 2001-05-31]>",11621352,9000000,2001,sommertransfers,2001-06-01,2020-06-01
147,361,Directed,47308,Steve Marlet,"<[2001-05-31, 2001-05-31]>",22726199,17600000,2001,sommertransfers,2001-06-01,2020-06-01
47,361,Directed,47309,Edwin van der Sar,"<[2001-05-31, 2001-05-31]>",13299991,10300000,2001,sommertransfers,2001-06-01,2020-06-01
147,361,Directed,47310,Steed Malbranque,"<[2001-05-31, 2001-05-31]>",8522324,6600000,2001,sommertransfers,2001-06-01,2020-06-01
132,361,Directed,47311,Sylvain Legwinski,"<[2001-05-31, 2001-05-31]>",6779122,5250000,2001,sommertransfers,2001-06-01,2020-06-01
31,361,Directed,47312,Jon Harley,"<[2001-05-31, 2001-05-31]>",6779122,5250000,2001,sommertransfers,2001-06-01,2020-06-01
317,361,Directed,47313,Abdeslam Ouaddou,"<[2001-05-31, 2001-05-31]>",4261162,3300000,2001,sommertransfers,2001-06-01,2020-06-01
12,361,Directed,47314,Luís Boa Morte,"<[2001-05-31, 2001-05-31]>",2969901,2300000,2001,sommertransfers,2001-06-01,2020-06-01
112,34,Directed,47315,Juan Sebastián Verón,"<[2001-05-31, 2001-05-31]>",55007733,42600000,2001,sommertransfers,2001-06-01,2020-06-01
424,34,Directed,47317,Roy Carroll,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
14,42,Directed,47321,Matthew Jones,"<[2001-05-31, 2001-05-31]>",5810676,4500000,2001,sommertransfers,2001-06-01,2020-06-01
38,42,Directed,47322,James Scowcroft,"<[2001-05-31, 2001-05-31]>",5810676,4500000,2001,sommertransfers,2001-06-01,2020-06-01
11,42,Directed,47323,Ian Walker,"<[2001-05-31, 2001-05-31]>",4842230,3750000,2001,sommertransfers,2001-06-01,2020-06-01
31,42,Directed,47324,Dennis Wise,"<[2001-05-31, 2001-05-31]>",4519414,3500000,2001,sommertransfers,2001-06-01,2020-06-01
36,42,Directed,47325,Brian Deane,"<[2001-05-31, 2001-05-31]>",322815,250000,2001,sommertransfers,2001-06-01,2020-06-01
133,10,Directed,47328,Philippe Christanval,"<[2001-05-31, 2001-05-31]>",21951442,17000000,2001,sommertransfers,2001-06-01,2020-06-01
77,10,Directed,47329,Patrik Andersson,"<[2001-05-31, 2001-05-31]>",10330090,8000000,2001,sommertransfers,2001-06-01,2020-06-01
117,48,Directed,47337,Cristian Díaz,"<[2001-05-31, 2001-05-31]>",2995726,2320000,2001,sommertransfers,2001-06-01,2020-06-01
41,49,Directed,47338,John Aloisi,"<[2001-05-31, 2001-05-31]>",2324270,1800000,2001,sommertransfers,2001-06-01,2020-06-01
235,51,Directed,47340,Patricio Graff,"<[2001-05-31, 2001-05-31]>",1291261,1000000,2001,sommertransfers,2001-06-01,2020-06-01
47,52,Directed,47343,Zinédine Zidane,"<[2001-05-31, 2001-05-31]>",100072754,77500000,2001,sommertransfers,2001-06-01,2020-06-01
59,33,Directed,47347,Sergio,"<[2001-05-31, 2001-05-31]>",23113578,17900000,2001,sommertransfers,2001-06-01,2020-06-01
207,33,Directed,47348,Juan Carlos Valerón,"<[2001-05-31, 2001-05-31]>",14203874,11000000,2001,sommertransfers,2001-06-01,2020-06-01
133,61,Directed,47349,Pablo Contreras,"<[2001-05-31, 2001-05-31]>",5423297,4200000,2001,sommertransfers,2001-06-01,2020-06-01
0,61,Directed,47350,Sylvinho,"<[2001-05-31, 2001-05-31]>",4906793,3800000,2001,sommertransfers,2001-06-01,2020-06-01
207,62,Directed,47353,Salva Ballesta,"<[2001-05-31, 2001-05-31]>",13945622,10800000,2001,sommertransfers,2001-06-01,2020-06-01
65,62,Directed,47354,Francisco Rufete,"<[2001-05-31, 2001-05-31]>",10007275,7750000,2001,sommertransfers,2001-06-01,2020-06-01
53,63,Directed,47356,Antonio Guayre,"<[2001-05-31, 2001-05-31]>",7747568,6000000,2001,sommertransfers,2001-06-01,2020-06-01
59,63,Directed,47357,Constantin Galca,"<[2001-05-31, 2001-05-31]>",90388,70000,2001,sommertransfers,2001-06-01,2020-06-01
110,69,Directed,47362,Márcio Amoroso,"<[2001-05-31, 2001-05-31]>",32927164,25500000,2001,sommertransfers,2001-06-01,2020-06-01
0,69,Directed,47365,Guy Demel,"<[2001-05-31, 2001-05-31]>",387378,300000,2001,sommertransfers,2001-06-01,2020-06-01
100,77,Directed,47367,Claudio Pizarro,"<[2001-05-31, 2001-05-31]>",9736110,7540000,2001,sommertransfers,2001-06-01,2020-06-01
74,77,Directed,47368,Robert Kovac,"<[2001-05-31, 2001-05-31]>",9684460,7500000,2001,sommertransfers,2001-06-01,2020-06-01
82,77,Directed,47369,Niko Kovac,"<[2001-05-31, 2001-05-31]>",7101937,5500000,2001,sommertransfers,2001-06-01,2020-06-01
90,101,Directed,47371,Victor Agali,"<[2001-05-31, 2001-05-31]>",6585432,5100000,2001,sommertransfers,2001-06-01,2020-06-01
132,101,Directed,47373,Marc Wilmots,"<[2001-05-31, 2001-05-31]>",2582522,2000000,2001,sommertransfers,2001-06-01,2020-06-01
286,256,Directed,47377,Daniel Felgenhauer,"<[2001-05-31, 2001-05-31]>",1614076,1250000,2001,sommertransfers,2001-06-01,2020-06-01
3,74,Directed,47383,Zoltan Sebescen,"<[2001-05-31, 2001-05-31]>",7747568,6000000,2001,sommertransfers,2001-06-01,2020-06-01
93,74,Directed,47384,Yildiray Bastürk,"<[2001-05-31, 2001-05-31]>",4196599,3250000,2001,sommertransfers,2001-06-01,2020-06-01
250,74,Directed,47385,Michael Zepek,"<[2001-05-31, 2001-05-31]>",2259707,1750000,2001,sommertransfers,2001-06-01,2020-06-01
104,91,Directed,47393,Rui Marques,"<[2001-05-31, 2001-05-31]>",710193,550000,2001,sommertransfers,2001-06-01,2020-06-01
3,79,Directed,47395,Thomas Hengen,"<[2001-05-31, 2001-05-31]>",2905338,2250000,2001,sommertransfers,2001-06-01,2020-06-01
0,79,Directed,47397,Stefan Malz,"<[2001-05-31, 2001-05-31]>",1162135,900000,2001,sommertransfers,2001-06-01,2020-06-01
78,79,Directed,47398,Thomas Riedl,"<[2001-05-31, 2001-05-31]>",774756,600000,2001,sommertransfers,2001-06-01,2020-06-01
99,3,Directed,47404,Hans Sarpei,"<[2001-05-31, 2001-05-31]>",774756,600000,2001,sommertransfers,2001-06-01,2020-06-01
98,3,Directed,47405,Tobias Rau,"<[2001-05-31, 2001-05-31]>",774756,600000,2001,sommertransfers,2001-06-01,2020-06-01
49,3,Directed,47407,Emeka Ifejiagwa,"<[2001-05-31, 2001-05-31]>",581067,450000,2001,sommertransfers,2001-06-01,2020-06-01
91,100,Directed,47411,Krisztián Lisztes,"<[2001-05-31, 2001-05-31]>",1936892,1500000,2001,sommertransfers,2001-06-01,2020-06-01
257,100,Directed,47414,Holger Wehlage,"<[2001-05-31, 2001-05-31]>",645630,500000,2001,sommertransfers,2001-06-01,2020-06-01
91,100,Directed,47415,Stefan Blank,"<[2001-05-31, 2001-05-31]>",484223,375000,2001,sommertransfers,2001-06-01,2020-06-01
79,86,Directed,47417,Marco Reich,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
104,275,Directed,47420,Kai Michalke,"<[2001-05-31, 2001-05-31]>",968446,750000,2001,sommertransfers,2001-06-01,2020-06-01
262,78,Directed,47427,Markus Weissenberger,"<[2001-05-31, 2001-05-31]>",2905338,2250000,2001,sommertransfers,2001-06-01,2020-06-01
77,78,Directed,47428,Michael Wiesinger,"<[2001-05-31, 2001-05-31]>",968446,750000,2001,sommertransfers,2001-06-01,2020-06-01
82,90,Directed,47433,Ronald Maul,"<[2001-05-31, 2001-05-31]>",774756,600000,2001,sommertransfers,2001-06-01,2020-06-01
101,90,Directed,47435,Mathias Schober,"<[2001-05-31, 2001-05-31]>",645630,500000,2001,sommertransfers,2001-06-01,2020-06-01
78,90,Directed,47436,Markus Beierle,"<[2001-05-31, 2001-05-31]>",645630,500000,2001,sommertransfers,2001-06-01,2020-06-01
88,90,Directed,47437,Dietmar Hirsch,"<[2001-05-31, 2001-05-31]>",484223,375000,2001,sommertransfers,2001-06-01,2020-06-01
445,257,Directed,47456,Ugur Inceman,"<[2001-05-31, 2001-05-31]>",1781940,1380000,2001,sommertransfers,2001-06-01,2020-06-01
265,257,Directed,47458,Moudachirou Amadou,"<[2001-05-31, 2001-05-31]>",355096,275000,2001,sommertransfers,2001-06-01,2020-06-01
379,113,Directed,47466,Alberto Gilardino,"<[2001-05-31, 2001-05-31]>",4997181,3870000,2001,sommertransfers,2001-06-01,2020-06-01
237,308,Directed,47468,Simone Vergassola,"<[2001-05-31, 2001-05-31]>",4777667,3700000,2001,sommertransfers,2001-06-01,2020-06-01
130,308,Directed,47469,Yksel Osmanovski,"<[2001-05-31, 2001-05-31]>",4519414,3500000,2001,sommertransfers,2001-06-01,2020-06-01
123,308,Directed,47470,Riccardo Fissore,"<[2001-05-31, 2001-05-31]>",1329999,1030000,2001,sommertransfers,2001-06-01,2020-06-01
110,47,Directed,47472,Gianluigi Buffon,"<[2001-05-31, 2001-05-31]>",68281900,52880000,2001,sommertransfers,2001-06-01,2020-06-01
112,47,Directed,47473,Pavel Nedved,"<[2001-05-31, 2001-05-31]>",49971814,38700000,2001,sommertransfers,2001-06-01,2020-06-01
110,47,Directed,47474,Lilian Thuram,"<[2001-05-31, 2001-05-31]>",46679097,36150000,2001,sommertransfers,2001-06-01,2020-06-01
112,47,Directed,47475,Marcelo Salas,"<[2001-05-31, 2001-05-31]>",32281533,25000000,2001,sommertransfers,2001-06-01,2020-06-01
122,47,Directed,47476,Cristian Zenoni,"<[2001-05-31, 2001-05-31]>",20014550,15500000,2001,sommertransfers,2001-06-01,2020-06-01
129,47,Directed,47477,Nicola Amoruso,"<[2001-05-31, 2001-05-31]>",7101937,5500000,2001,sommertransfers,2001-06-01,2020-06-01
62,301,Directed,47478,Joachim Björklund,"<[2001-05-31, 2001-05-31]>",5165045,4000000,2001,sommertransfers,2001-06-01,2020-06-01
130,301,Directed,47479,Daniel Andersson,"<[2001-05-31, 2001-05-31]>",3228153,2500000,2001,sommertransfers,2001-06-01,2020-06-01
122,119,Directed,47483,Luca Saudati,"<[2001-05-31, 2001-05-31]>",12912613,10000000,2001,sommertransfers,2001-06-01,2020-06-01
122,119,Directed,47484,Luigi Sala,"<[2001-05-31, 2001-05-31]>",3228153,2500000,2001,sommertransfers,2001-06-01,2020-06-01
123,124,Directed,47487,Bruno Cirillo,"<[2001-05-31, 2001-05-31]>",4390288,3400000,2001,sommertransfers,2001-06-01,2020-06-01
129,379,Directed,47491,Matuzalém,"<[2001-05-31, 2001-05-31]>",4002910,3100000,2001,sommertransfers,2001-06-01,2020-06-01
110,379,Directed,47492,Matteo Guardalben,"<[2001-05-31, 2001-05-31]>",1007183,780000,2001,sommertransfers,2001-06-01,2020-06-01
110,379,Directed,47493,Amauri,"<[2001-05-31, 2001-05-31]>",258252,200000,2001,sommertransfers,2001-06-01,2020-06-01
118,123,Directed,47495,Francesco Toldo,"<[2001-05-31, 2001-05-31]>",34218425,26500000,2001,sommertransfers,2001-06-01,2020-06-01
110,123,Directed,47496,Sérgio Conceição,"<[2001-05-31, 2001-05-31]>",23242704,18000000,2001,sommertransfers,2001-06-01,2020-06-01
128,123,Directed,47498,Mohamed Kallon,"<[2001-05-31, 2001-05-31]>",16786397,13000000,2001,sommertransfers,2001-06-01,2020-06-01
107,123,Directed,47499,Cristiano Zanetti,"<[2001-05-31, 2001-05-31]>",14203874,11000000,2001,sommertransfers,2001-06-01,2020-06-01
120,123,Directed,47500,Marco Materazzi,"<[2001-05-31, 2001-05-31]>",13558244,10500000,2001,sommertransfers,2001-06-01,2020-06-01
0,123,Directed,47502,Nelson Vivas,"<[2001-05-31, 2001-05-31]>",9038829,7000000,2001,sommertransfers,2001-06-01,2020-06-01
122,123,Directed,47504,Paolo Ginestra,"<[2001-05-31, 2001-05-31]>",4519414,3500000,2001,sommertransfers,2001-06-01,2020-06-01
129,123,Directed,47505,Alberto Fontana,"<[2001-05-31, 2001-05-31]>",3873784,3000000,2001,sommertransfers,2001-06-01,2020-06-01
120,123,Directed,47506,Stefano Lombardi,"<[2001-05-31, 2001-05-31]>",645630,500000,2001,sommertransfers,2001-06-01,2020-06-01
118,122,Directed,47508,Rui Costa,"<[2001-05-31, 2001-05-31]>",53354919,41320000,2001,sommertransfers,2001-06-01,2020-06-01
47,122,Directed,47509,Filippo Inzaghi,"<[2001-05-31, 2001-05-31]>",46679097,36150000,2001,sommertransfers,2001-06-01,2020-06-01
123,122,Directed,47510,Andrea Pirlo,"<[2001-05-31, 2001-05-31]>",22003093,17040000,2001,sommertransfers,2001-06-01,2020-06-01
66,122,Directed,47511,Javi Moreno,"<[2001-05-31, 2001-05-31]>",20660181,16000000,2001,sommertransfers,2001-06-01,2020-06-01
119,122,Directed,47512,Massimo Donati,"<[2001-05-31, 2001-05-31]>",19368920,15000000,2001,sommertransfers,2001-06-01,2020-06-01
66,122,Directed,47513,Cosmin Contra,"<[2001-05-31, 2001-05-31]>",9038829,7000000,2001,sommertransfers,2001-06-01,2020-06-01
62,112,Directed,47517,Gaizka Mendieta,"<[2001-05-31, 2001-05-31]>",61980544,48000000,2001,sommertransfers,2001-06-01,2020-06-01
